Season,Week,Celebrity,Judge_Total_Score_Raw,Rule_Mode,Estimated_Fan_Vote_Percent_Mean,Estimated_Fan_Vote_Percent_Std,Acceptance_Rate_Percent,Actual_Result,Judge_Rank_Points,Judge_Percent
30,7,Jimmie Allen,38.0,Rank (Bottom 2 Elimination),11.97,4.59,60.95,Safe,6.5,
30,7,Olivia Jade,42.0,Rank (Bottom 2 Elimination),9.92,4.3,60.95,Safe,9.0,
30,7,JoJo Siwa,39.0,Rank (Bottom 2 Elimination),9.01,4.12,60.95,Safe,8.0,
30,7,Amanda Kloots,34.0,Rank (Bottom 2 Elimination),9.53,4.21,60.95,Safe,3.0,
30,8,Melora Hardin,42.0,Rank (Bottom 2 Elimination),11.49,4.55,63.95,Safe,7.0,
30,8,Suni Lee,42.0,Rank (Bottom 2 Elimination),12.22,4.67,63.95,Safe,7.0,
30,8,Iman Shumpert,35.0,Rank (Bottom 2 Elimination),17.04,5.14,63.95,Safe,2.0,
30,8,Cody Rigsby,38.0,Rank (Bottom 2 Elimination),16.3,5.03,63.95,Safe,4.0,
30,8,Jimmie Allen,32.0,Rank (Bottom 2 Elimination),10.68,3.06,63.95,Eliminated,1.0,
30,8,Olivia Jade,36.0,Rank (Bottom 2 Elimination),11.48,4.59,63.95,Safe,3.0,
30,8,JoJo Siwa,41.0,Rank (Bottom 2 Elimination),10.24,4.23,63.95,Safe,5.0,
30,8,Amanda Kloots,42.0,Rank (Bottom 2 Elimination),10.55,4.4,63.95,Safe,7.0,
30,9,Melora Hardin,36.0,Rank (Bottom 2 Elimination),13.16,3.75,80.85,Eliminated,2.0,
30,9,Suni Lee,37.5,Rank (Bottom 2 Elimination),16.1,5.17,80.85,Safe,3.5,
30,9,Iman Shumpert,37.5,Rank (Bottom 2 Elimination),22.26,5.66,80.85,Safe,3.5,
30,9,Cody Rigsby,35.5,Rank (Bottom 2 Elimination),21.68,5.64,80.85,Safe,1.0,
30,9,JoJo Siwa,40.0,Rank (Bottom 2 Elimination),13.15,4.79,80.85,Safe,6.0,
30,9,Amanda Kloots,39.5,Rank (Bottom 2 Elimination),13.64,4.8,80.85,Safe,5.0,
30,10,Iman Shumpert,40.0,Rank (Bottom 2 Elimination),31.45,6.5,100.0,Safe,3.5,
30,10,Cody Rigsby,38.0,Rank (Bottom 2 Elimination),30.67,6.46,100.0,Safe,1.0,
30,10,JoJo Siwa,40.0,Rank (Bottom 2 Elimination),18.6,5.43,100.0,Safe,3.5,
30,10,Amanda Kloots,39.0,Rank (Bottom 2 Elimination),19.28,5.51,100.0,Safe,2.0,
31,1,Jason Lewis,18.0,Rank (Bottom 2 Elimination),1.9,1.46,41.83,Eliminated,2.0,
31,1,Cheryl Ladd,21.0,Rank (Bottom 2 Elimination),6.6,5.94,41.83,Safe,6.5,
31,1,Selma Blair,28.0,Rank (Bottom 2 Elimination),6.37,5.92,41.83,Safe,13.0,
31,1,Joseph Baena,23.0,Rank (Bottom 2 Elimination),6.43,5.92,41.83,Safe,8.0,
31,1,Trevor Donovan,21.0,Rank (Bottom 2 Elimination),6.61,5.91,41.83,Safe,6.5,
31,1,Daniel Durant,27.0,Rank (Bottom 2 Elimination),6.38,5.92,41.83,Safe,11.0,
31,1,Wayne Brady,29.0,Rank (Bottom 2 Elimination),6.32,5.89,41.83,Safe,15.0,
31,1,Sam Champion,20.0,Rank (Bottom 2 Elimination),6.84,5.97,41.83,Safe,4.0,
31,1,Jessie James Decker,20.0,Rank (Bottom 2 Elimination),6.87,5.96,41.83,Safe,4.0,
31,1,Jordin Sparks,26.0,Rank (Bottom 2 Elimination),6.38,5.92,41.83,Safe,10.0,
31,1,Heidi D'Amelio,24.0,Rank (Bottom 2 Elimination),6.38,5.88,41.83,Safe,9.0,
31,1,Charli D'Amelio,32.0,Rank (Bottom 2 Elimination),6.37,5.91,41.83,Safe,16.0,
31,1,Teresa Giudice,20.0,Rank (Bottom 2 Elimination),6.83,5.9,41.83,Safe,4.0,
31,1,Vinny Guadagnino,17.0,Rank (Bottom 2 Elimination),7.02,6.0,41.83,Safe,1.0,
31,1,Shangela,28.0,Rank (Bottom 2 Elimination),6.31,5.91,41.83,Safe,13.0,
31,1,Gabby Windey,28.0,Rank (Bottom 2 Elimination),6.4,5.96,41.83,Safe,13.0,
31,2,Cheryl Ladd,21.0,Rank (Bottom 2 Elimination),7.37,3.55,35.98,Safe,1.0,
31,2,Selma Blair,28.0,Rank (Bottom 2 Elimination),6.58,3.47,35.98,Safe,9.0,
31,2,Joseph Baena,24.0,Rank (Bottom 2 Elimination),7.16,3.46,35.98,Safe,3.0,
31,2,Trevor Donovan,30.0,Rank (Bottom 2 Elimination),6.77,3.52,35.98,Safe,12.0,
31,2,Daniel Durant,29.0,Rank (Bottom 2 Elimination),6.57,3.48,35.98,Safe,11.0,
31,2,Wayne Brady,32.0,Rank (Bottom 2 Elimination),6.5,3.5,35.98,Safe,14.0,
31,2,Sam Champion,26.0,Rank (Bottom 2 Elimination),7.38,3.53,35.98,Safe,5.0,
31,2,Jessie James Decker,25.0,Rank (Bottom 2 Elimination),7.49,3.5,35.98,Safe,4.0,
31,2,Jordin Sparks,27.0,Rank (Bottom 2 Elimination),6.76,3.45,35.98,Safe,6.5,
31,2,Heidi D'Amelio,28.0,Rank (Bottom 2 Elimination),6.6,3.44,35.98,Safe,9.0,
31,2,Charli D'Amelio,32.0,Rank (Bottom 2 Elimination),6.58,3.49,35.98,Safe,14.0,
31,2,Teresa Giudice,23.0,Rank (Bottom 2 Elimination),3.82,1.4,35.98,Eliminated,2.0,
31,2,Vinny Guadagnino,27.0,Rank (Bottom 2 Elimination),7.35,3.59,35.98,Safe,6.5,
31,2,Shangela,28.0,Rank (Bottom 2 Elimination),6.5,3.44,35.98,Safe,9.0,
31,2,Gabby Windey,32.0,Rank (Bottom 2 Elimination),6.57,3.45,35.98,Safe,14.0,
31,3,Cheryl Ladd,24.0,Rank (Bottom 2 Elimination),4.57,1.6,41.55,Eliminated,2.0,
31,3,Selma Blair,28.0,Rank (Bottom 2 Elimination),7.14,3.53,41.55,Safe,6.0,
31,3,Joseph Baena,29.0,Rank (Bottom 2 Elimination),7.64,3.68,41.55,Safe,7.5,
31,3,Trevor Donovan,27.0,Rank (Bottom 2 Elimination),7.41,3.55,41.55,Safe,5.0,
31,3,Daniel Durant,31.0,Rank (Bottom 2 Elimination),6.92,3.58,41.55,Safe,10.0,
31,3,Wayne Brady,33.0,Rank (Bottom 2 Elimination),6.83,3.58,41.55,Safe,13.0,
31,3,Sam Champion,25.0,Rank (Bottom 2 Elimination),8.2,3.71,41.55,Safe,3.0,
31,3,Jessie James Decker,26.0,Rank (Bottom 2 Elimination),8.21,3.71,41.55,Safe,4.0,
31,3,Jordin Sparks,29.0,Rank (Bottom 2 Elimination),7.22,3.59,41.55,Safe,7.5,
31,3,Heidi D'Amelio,32.0,Rank (Bottom 2 Elimination),6.95,3.56,41.55,Safe,11.0,
31,3,Charli D'Amelio,33.0,Rank (Bottom 2 Elimination),6.92,3.57,41.55,Safe,13.0,
31,3,Vinny Guadagnino,23.0,Rank (Bottom 2 Elimination),8.22,3.72,41.55,Safe,1.0,
31,3,Shangela,30.0,Rank (Bottom 2 Elimination),6.87,3.57,41.55,Safe,9.0,
31,3,Gabby Windey,33.0,Rank (Bottom 2 Elimination),6.89,3.6,41.55,Safe,13.0,
31,4,Selma Blair,32.0,Rank (Bottom 2 Elimination),7.63,3.71,44.01,Safe,7.5,
31,4,Joseph Baena,28.0,Rank (Bottom 2 Elimination),8.64,3.83,44.01,Safe,2.5,
31,4,Trevor Donovan,28.0,Rank (Bottom 2 Elimination),8.41,3.81,44.01,Safe,2.5,
31,4,Daniel Durant,29.0,Rank (Bottom 2 Elimination),7.74,3.62,44.01,Safe,4.5,
31,4,Wayne Brady,36.0,Rank (Bottom 2 Elimination),7.23,3.65,44.01,Safe,12.0,
31,4,Sam Champion,25.0,Rank (Bottom 2 Elimination),5.45,1.81,44.01,Eliminated,1.0,
31,4,Jessie James Decker,31.0,Rank (Bottom 2 Elimination),8.83,3.91,44.01,Safe,6.0,
31,4,Jordin Sparks,34.0,Rank (Bottom 2 Elimination),7.65,3.75,44.01,Safe,9.5,
31,4,Heidi D'Amelio,34.0,Rank (Bottom 2 Elimination),7.37,3.7,44.01,Safe,9.5,
31,4,Charli D'Amelio,36.0,Rank (Bottom 2 Elimination),7.31,3.68,44.01,Safe,12.0,
31,4,Vinny Guadagnino,29.0,Rank (Bottom 2 Elimination),9.07,3.91,44.01,Safe,4.5,
31,4,Shangela,32.0,Rank (Bottom 2 Elimination),7.38,3.66,44.01,Safe,7.5,
31,4,Gabby Windey,36.0,Rank (Bottom 2 Elimination),7.29,3.7,44.01,Safe,12.0,
31,5,Selma Blair,40.0,Rank (Bottom 2 Elimination),8.22,3.83,34.09,Safe,9.0,
31,5,Joseph Baena,35.0,Rank (Bottom 2 Elimination),5.4,1.68,34.09,Eliminated,3.0,
31,5,Trevor Donovan,36.0,Rank (Bottom 2 Elimination),9.35,3.93,34.09,Safe,5.5,
31,5,Daniel Durant,33.5,Rank (Bottom 2 Elimination),8.92,3.84,34.09,Safe,2.0,
31,5,Wayne Brady,41.0,Rank (Bottom 2 Elimination),7.7,3.74,34.09,Safe,10.5,
31,5,Jessie James Decker,36.0,Rank (Bottom 2 Elimination),9.81,4.02,34.09,Safe,5.5,
31,5,Jordin Sparks,35.5,Rank (Bottom 2 Elimination),8.75,3.81,34.09,Safe,4.0,
31,5,Heidi D'Amelio,39.0,Rank (Bottom 2 Elimination),7.93,3.78,34.09,Safe,8.0,
31,5,Charli D'Amelio,42.0,Rank (Bottom 2 Elimination),7.82,3.79,34.09,Safe,12.0,
31,5,Vinny Guadagnino,31.0,Rank (Bottom 2 Elimination),10.35,4.05,34.09,Safe,1.0,
31,5,Shangela,38.5,Rank (Bottom 2 Elimination),7.97,3.74,34.09,Safe,7.0,
31,5,Gabby Windey,41.0,Rank (Bottom 2 Elimination),7.79,3.78,34.09,Safe,10.5,
31,6,Trevor Donovan,34.0,Rank (Bottom 2 Elimination),11.43,4.31,40.98,Safe,4.5,
31,6,Daniel Durant,34.0,Rank (Bottom 2 Elimination),10.91,4.24,40.98,Safe,4.5,
31,6,Wayne Brady,34.0,Rank (Bottom 2 Elimination),9.53,4.08,40.98,Safe,4.5,
31,6,Jessie James Decker,32.0,Rank (Bottom 2 Elimination),7.58,2.14,40.98,Eliminated,2.0,
31,6,Jordin Sparks,34.0,Rank (Bottom 2 Elimination),10.81,4.23,40.98,Safe,4.5,
31,6,Heidi D'Amelio,36.0,Rank (Bottom 2 Elimination),9.3,4.1,40.98,Safe,7.5,
31,6,Charli D'Amelio,40.0,Rank (Bottom 2 Elimination),9.12,4.12,40.98,Safe,10.0,
31,6,Vinny Guadagnino,28.0,Rank (Bottom 2 Elimination),12.87,4.49,40.98,Safe,1.0,
31,6,Shangela,36.0,Rank (Bottom 2 Elimination),9.35,4.12,40.98,Safe,7.5,
31,6,Gabby Windey,37.0,Rank (Bottom 2 Elimination),9.09,4.13,40.98,Safe,9.0,
31,7,Trevor Donovan,39.0,Rank (Bottom 2 Elimination),12.52,4.65,49.42,Safe,8.5,
31,7,Daniel Durant,36.5,Rank (Bottom 2 Elimination),12.23,4.51,49.42,Safe,5.5,
31,7,Wayne Brady,38.0,Rank (Bottom 2 Elimination),10.42,4.34,49.42,Safe,7.0,
31,7,Jordin Sparks,34.5,Rank (Bottom 2 Elimination),8.4,2.4,49.42,Eliminated,2.0,
31,7,Heidi D'Amelio,35.0,Rank (Bottom 2 Elimination),10.78,4.38,49.42,Safe,3.0,
31,7,Charli D'Amelio,39.0,Rank (Bottom 2 Elimination),9.95,4.28,49.42,Safe,8.5,
31,7,Vinny Guadagnino,31.5,Rank (Bottom 2 Elimination),14.77,4.7,49.42,Safe,1.0,
31,7,Shangela,36.5,Rank (Bottom 2 Elimination),10.49,4.25,49.42,Safe,5.5,
31,7,Gabby Windey,35.5,Rank (Bottom 2 Elimination),10.44,4.23,49.42,Safe,4.0,
31,8,Trevor Donovan,39.0,Rank (Bottom 2 Elimination),14.25,4.83,67.53,Safe,3.5,
31,8,Daniel Durant,39.0,Rank (Bottom 2 Elimination),13.88,4.76,67.53,Safe,3.5,
31,8,Wayne Brady,45.0,Rank (Bottom 2 Elimination),11.45,4.52,67.53,Safe,7.5,
31,8,Heidi D'Amelio,35.0,Rank (Bottom 2 Elimination),9.47,2.84,67.53,Eliminated,2.0,
31,8,Charli D'Amelio,45.0,Rank (Bottom 2 Elimination),10.9,4.45,67.53,Safe,7.5,
31,8,Vinny Guadagnino,29.0,Rank (Bottom 2 Elimination),16.77,5.1,67.53,Safe,1.0,
31,8,Shangela,42.0,Rank (Bottom 2 Elimination),11.58,4.51,67.53,Safe,6.0,
31,8,Gabby Windey,40.0,Rank (Bottom 2 Elimination),11.69,4.47,67.53,Safe,5.0,
31,9,Trevor Donovan,32.5,Rank (Bottom 2 Elimination),16.59,4.05,64.6,Eliminated,1.0,
31,9,Daniel Durant,34.5,Rank (Bottom 2 Elimination),20.12,5.63,64.6,Safe,2.0,
31,9,Wayne Brady,36.5,Rank (Bottom 2 Elimination),16.16,5.28,64.6,Safe,3.5,
31,9,Charli D'Amelio,40.0,Rank (Bottom 2 Elimination),14.83,5.14,64.6,Safe,5.5,
31,9,Shangela,36.5,Rank (Bottom 2 Elimination),16.36,5.31,64.6,Safe,3.5,
31,9,Gabby Windey,40.0,Rank (Bottom 2 Elimination),15.94,5.32,64.6,Safe,5.5,
31,10,Wayne Brady,38.0,Rank (Bottom 2 Elimination),25.54,6.11,100.0,Safe,1.5,
31,10,Charli D'Amelio,40.0,Rank (Bottom 2 Elimination),23.46,5.92,100.0,Safe,3.5,
31,10,Shangela,38.0,Rank (Bottom 2 Elimination),25.85,6.12,100.0,Safe,1.5,
31,10,Gabby Windey,40.0,Rank (Bottom 2 Elimination),25.16,6.1,100.0,Safe,3.5,
32,1,Jamie Lynn Spears,15.0,Rank (Bottom 2 Elimination),7.61,6.71,40.45,Safe,5.5,
32,1,Mira Sorvino,17.0,Rank (Bottom 2 Elimination),7.31,6.68,40.45,Safe,8.0,
32,1,Barry Williams,16.0,Rank (Bottom 2 Elimination),7.49,6.73,40.45,Safe,7.0,
32,1,Alyson Hannigan,13.0,Rank (Bottom 2 Elimination),7.97,6.81,40.45,Safe,4.0,
32,1,Xochitl Gomez,18.0,Rank (Bottom 2 Elimination),7.24,6.66,40.45,Safe,9.5,
32,1,Adrian Peterson,18.0,Rank (Bottom 2 Elimination),7.25,6.66,40.45,Safe,9.5,
32,1,Matt Walsh,12.0,Rank (Bottom 2 Elimination),2.14,1.65,40.45,Eliminated,2.0,
32,1,Tyson Beckford,12.0,Rank (Bottom 2 Elimination),8.11,6.84,40.45,Safe,2.0,
32,1,Jason Mraz,21.0,Rank (Bottom 2 Elimination),7.29,6.71,40.45,Safe,12.5,
32,1,Lele Pons,19.0,Rank (Bottom 2 Elimination),7.27,6.71,40.45,Safe,11.0,
32,1,Harry Jowsey,12.0,Rank (Bottom 2 Elimination),8.1,6.85,40.45,Safe,2.0,
32,1,Mauricio Umansky,15.0,Rank (Bottom 2 Elimination),7.61,6.65,40.45,Safe,5.5,
32,1,Charity Lawson,22.0,Rank (Bottom 2 Elimination),7.36,6.75,40.45,Safe,14.0,
32,1,Ariana Madix,21.0,Rank (Bottom 2 Elimination),7.26,6.72,40.45,Safe,12.5,
32,2,Jamie Lynn Spears,16.0,Rank (Bottom 2 Elimination),3.89,1.35,22.82,Eliminated,5.0,
32,2,Mira Sorvino,18.0,Rank (Bottom 2 Elimination),7.86,3.56,22.82,Safe,6.5,
32,2,Barry Williams,15.0,Rank (Bottom 2 Elimination),8.4,3.61,22.82,Safe,3.0,
32,2,Alyson Hannigan,19.0,Rank (Bottom 2 Elimination),8.18,3.77,22.82,Safe,8.0,
32,2,Xochitl Gomez,24.0,Rank (Bottom 2 Elimination),7.36,3.6,22.82,Safe,12.5,
32,2,Adrian Peterson,15.0,Rank (Bottom 2 Elimination),8.21,3.53,22.82,Safe,3.0,
32,2,Tyson Beckford,18.0,Rank (Bottom 2 Elimination),8.59,3.73,22.82,Safe,6.5,
32,2,Jason Mraz,24.0,Rank (Bottom 2 Elimination),7.46,3.63,22.82,Safe,12.5,
32,2,Lele Pons,21.0,Rank (Bottom 2 Elimination),7.43,3.63,22.82,Safe,10.5,
32,2,Harry Jowsey,15.0,Rank (Bottom 2 Elimination),8.95,3.71,22.82,Safe,3.0,
32,2,Mauricio Umansky,12.0,Rank (Bottom 2 Elimination),8.76,3.77,22.82,Safe,1.0,
32,2,Charity Lawson,21.0,Rank (Bottom 2 Elimination),7.5,3.67,22.82,Safe,10.5,
32,2,Ariana Madix,20.0,Rank (Bottom 2 Elimination),7.41,3.64,22.82,Safe,9.0,
32,3,Mira Sorvino,26.0,Rank (Bottom 2 Elimination),8.4,3.85,50.04,Safe,7.0,
32,3,Barry Williams,25.0,Rank (Bottom 2 Elimination),9.07,3.94,50.04,Safe,6.0,
32,3,Alyson Hannigan,24.0,Rank (Bottom 2 Elimination),8.98,3.91,50.04,Safe,4.5,
32,3,Xochitl Gomez,32.0,Rank (Bottom 2 Elimination),7.72,3.79,50.04,Safe,9.5,
32,3,Adrian Peterson,22.0,Rank (Bottom 2 Elimination),9.15,4.02,50.04,Safe,2.0,
32,3,Tyson Beckford,20.0,Rank (Bottom 2 Elimination),6.04,2.0,50.04,Eliminated,1.0,
32,3,Jason Mraz,34.0,Rank (Bottom 2 Elimination),7.84,3.82,50.04,Safe,11.5,
32,3,Lele Pons,27.0,Rank (Bottom 2 Elimination),7.8,3.79,50.04,Safe,8.0,
32,3,Harry Jowsey,24.0,Rank (Bottom 2 Elimination),9.69,4.03,50.04,Safe,4.5,
32,3,Mauricio Umansky,23.0,Rank (Bottom 2 Elimination),9.66,4.02,50.04,Safe,3.0,
32,3,Charity Lawson,32.0,Rank (Bottom 2 Elimination),7.87,3.8,50.04,Safe,9.5,
32,3,Ariana Madix,34.0,Rank (Bottom 2 Elimination),7.76,3.79,50.04,Safe,11.5,
32,4,Mira Sorvino,21.0,Rank (Bottom 2 Elimination),9.67,3.75,19.22,Safe,5.0,
32,4,Barry Williams,18.0,Rank (Bottom 2 Elimination),10.81,4.11,19.22,Safe,1.5,
32,4,Alyson Hannigan,18.0,Rank (Bottom 2 Elimination),10.68,4.11,19.22,Safe,1.5,
32,4,Xochitl Gomez,27.0,Rank (Bottom 2 Elimination),8.24,3.79,19.22,Safe,11.0,
32,4,Adrian Peterson,21.0,Rank (Bottom 2 Elimination),5.08,1.54,19.22,Eliminated,5.0,
32,4,Jason Mraz,24.0,Rank (Bottom 2 Elimination),8.4,3.76,19.22,Safe,8.5,
32,4,Lele Pons,22.0,Rank (Bottom 2 Elimination),8.59,3.73,19.22,Safe,7.0,
32,4,Harry Jowsey,21.0,Rank (Bottom 2 Elimination),10.83,4.06,19.22,Safe,5.0,
32,4,Mauricio Umansky,19.0,Rank (Bottom 2 Elimination),11.03,3.97,19.22,Safe,3.0,
32,4,Charity Lawson,24.0,Rank (Bottom 2 Elimination),8.43,3.77,19.22,Safe,8.5,
32,4,Ariana Madix,25.0,Rank (Bottom 2 Elimination),8.23,3.77,19.22,Safe,10.0,
32,5,Mira Sorvino,22.0,Rank (Bottom 2 Elimination),6.7,2.0,42.64,Eliminated,3.0,
32,5,Barry Williams,24.0,Rank (Bottom 2 Elimination),11.77,4.35,42.64,Safe,5.5,
32,5,Alyson Hannigan,21.0,Rank (Bottom 2 Elimination),11.95,4.31,42.64,Safe,2.0,
32,5,Xochitl Gomez,28.0,Rank (Bottom 2 Elimination),8.76,4.0,42.64,Safe,9.5,
32,5,Jason Mraz,27.0,Rank (Bottom 2 Elimination),8.97,4.06,42.64,Safe,8.0,
32,5,Lele Pons,24.0,Rank (Bottom 2 Elimination),9.52,4.02,42.64,Safe,5.5,
32,5,Harry Jowsey,18.0,Rank (Bottom 2 Elimination),12.24,4.47,42.64,Safe,1.0,
32,5,Mauricio Umansky,24.0,Rank (Bottom 2 Elimination),11.98,4.4,42.64,Safe,5.5,
32,5,Charity Lawson,28.0,Rank (Bottom 2 Elimination),8.96,4.01,42.64,Safe,9.5,
32,5,Ariana Madix,24.0,Rank (Bottom 2 Elimination),9.16,3.96,42.64,Safe,5.5,
32,6,Barry Williams,32.0,Rank (Bottom 2 Elimination),13.59,4.34,17.49,Safe,3.0,
32,6,Alyson Hannigan,31.0,Rank (Bottom 2 Elimination),14.04,4.47,17.49,Safe,2.0,
32,6,Xochitl Gomez,42.0,Rank (Bottom 2 Elimination),9.51,4.03,17.49,Safe,9.0,
32,6,Jason Mraz,39.0,Rank (Bottom 2 Elimination),9.97,4.0,17.49,Safe,7.0,
32,6,Lele Pons,37.0,Rank (Bottom 2 Elimination),11.24,3.97,17.49,Safe,5.0,
32,6,Harry Jowsey,29.0,Rank (Bottom 2 Elimination),14.32,4.65,17.49,Safe,1.0,
32,6,Mauricio Umansky,33.0,Rank (Bottom 2 Elimination),7.25,1.84,17.49,Eliminated,4.0,
32,6,Charity Lawson,38.0,Rank (Bottom 2 Elimination),10.11,3.92,17.49,Safe,6.0,
32,6,Ariana Madix,41.0,Rank (Bottom 2 Elimination),9.97,4.13,17.49,Safe,8.0,
32,7,Barry Williams,32.5,Rank (Bottom 2 Elimination),16.21,4.9,8.45,Safe,2.0,
32,7,Alyson Hannigan,35.0,Rank (Bottom 2 Elimination),16.05,4.5,8.45,Safe,3.0,
32,7,Xochitl Gomez,37.0,Rank (Bottom 2 Elimination),10.0,3.45,8.45,Safe,7.5,
32,7,Jason Mraz,36.0,Rank (Bottom 2 Elimination),11.97,3.43,8.45,Safe,4.5,
32,7,Lele Pons,36.5,Rank (Bottom 2 Elimination),6.51,1.74,8.45,Eliminated,6.0,
32,7,Harry Jowsey,32.0,Rank (Bottom 2 Elimination),16.93,4.97,8.45,Safe,1.0,
32,7,Charity Lawson,36.0,Rank (Bottom 2 Elimination),11.99,3.48,8.45,Safe,4.5,
32,7,Ariana Madix,37.0,Rank (Bottom 2 Elimination),10.34,3.58,8.45,Safe,7.5,
32,8,Barry Williams,35.0,Rank (Bottom 2 Elimination),12.24,2.72,32.05,Eliminated,3.0,
32,8,Alyson Hannigan,36.0,Rank (Bottom 2 Elimination),18.05,4.96,32.05,Safe,4.0,
32,8,Xochitl Gomez,40.0,Rank (Bottom 2 Elimination),10.97,4.39,32.05,Safe,6.0,
32,8,Jason Mraz,33.0,Rank (Bottom 2 Elimination),14.18,5.02,32.05,Safe,2.0,
32,8,Harry Jowsey,28.0,Rank (Bottom 2 Elimination),19.81,5.26,32.05,Safe,1.0,
32,8,Charity Lawson,39.0,Rank (Bottom 2 Elimination),13.62,4.59,32.05,Safe,5.0,
32,8,Ariana Madix,42.0,Rank (Bottom 2 Elimination),11.13,4.55,32.05,Safe,7.0,
32,9,Alyson Hannigan,32.0,Rank (Bottom 2 Elimination),23.58,5.68,42.02,Safe,2.0,
32,9,Xochitl Gomez,41.0,Rank (Bottom 2 Elimination),12.9,4.75,42.02,Safe,5.0,
32,9,Jason Mraz,43.0,Rank (Bottom 2 Elimination),16.28,5.43,42.02,Safe,6.0,
32,9,Harry Jowsey,30.0,Rank (Bottom 2 Elimination),17.98,3.76,42.02,Eliminated,1.0,
32,9,Charity Lawson,38.0,Rank (Bottom 2 Elimination),15.93,5.28,42.02,Safe,4.0,
32,9,Ariana Madix,37.0,Rank (Bottom 2 Elimination),13.32,5.04,42.02,Safe,3.0,
32,10,Alyson Hannigan,25.5,Rank (Bottom 2 Elimination),28.78,6.33,100.0,Safe,1.0,
32,10,Xochitl Gomez,30.0,Rank (Bottom 2 Elimination),15.74,5.1,100.0,Safe,5.0,
32,10,Jason Mraz,28.5,Rank (Bottom 2 Elimination),19.8,5.56,100.0,Safe,2.0,
32,10,Charity Lawson,29.5,Rank (Bottom 2 Elimination),19.43,5.54,100.0,Safe,4.0,
32,10,Ariana Madix,29.0,Rank (Bottom 2 Elimination),16.26,5.19,100.0,Safe,3.0,
32,11,Alyson Hannigan,26.5,Rank (Bottom 2 Elimination),28.79,6.35,100.0,Safe,1.0,
32,11,Xochitl Gomez,30.0,Rank (Bottom 2 Elimination),15.73,5.11,100.0,Safe,4.5,
32,11,Jason Mraz,30.0,Rank (Bottom 2 Elimination),19.78,5.57,100.0,Safe,4.5,
32,11,Charity Lawson,29.5,Rank (Bottom 2 Elimination),19.44,5.54,100.0,Safe,2.5,
32,11,Ariana Madix,29.5,Rank (Bottom 2 Elimination),16.26,5.17,100.0,Safe,2.5,
33,1,Tori Spelling,17.0,Rank (Bottom 2 Elimination),7.7,7.15,100.0,Safe,3.0,
33,1,Eric Roberts,15.0,Rank (Bottom 2 Elimination),7.67,7.1,100.0,Safe,1.0,
33,1,Reginald VelJohnson,16.0,Rank (Bottom 2 Elimination),7.71,7.18,100.0,Safe,2.0,
33,1,Chandler Kinney,23.0,Rank (Bottom 2 Elimination),7.69,7.13,100.0,Safe,13.0,
33,1,Dwight Howard ,22.0,Rank (Bottom 2 Elimination),7.68,7.14,100.0,Safe,12.0,
33,1,Danny Amendola,20.0,Rank (Bottom 2 Elimination),7.69,7.11,100.0,Safe,9.0,
33,1,Stephen Nedoroscik,21.0,Rank (Bottom 2 Elimination),7.68,7.13,100.0,Safe,10.5,
33,1,Ilona Maher,18.0,Rank (Bottom 2 Elimination),7.73,7.17,100.0,Safe,5.0,
33,1,Anna Delvey,18.0,Rank (Bottom 2 Elimination),7.71,7.17,100.0,Safe,5.0,
33,1,Brooks Nader,18.0,Rank (Bottom 2 Elimination),7.67,7.09,100.0,Safe,5.0,
33,1,Phaedra Parks,19.0,Rank (Bottom 2 Elimination),7.69,7.13,100.0,Safe,7.5,
33,1,Jenn Tran,19.0,Rank (Bottom 2 Elimination),7.68,7.11,100.0,Safe,7.5,
33,1,Joey Graziadei,21.0,Rank (Bottom 2 Elimination),7.71,7.13,100.0,Safe,10.5,
33,2,Tori Spelling,19.0,Rank (Bottom 2 Elimination),3.94,1.37,25.32,Eliminated,4.5,
33,2,Eric Roberts,15.0,Rank (Bottom 2 Elimination),8.54,3.7,25.32,Safe,1.5,
33,2,Reginald VelJohnson,15.0,Rank (Bottom 2 Elimination),8.56,3.72,25.32,Safe,1.5,
33,2,Chandler Kinney,24.0,Rank (Bottom 2 Elimination),7.73,3.72,25.32,Safe,13.0,
33,2,Dwight Howard ,22.0,Rank (Bottom 2 Elimination),7.67,3.7,25.32,Safe,11.0,
33,2,Danny Amendola,21.0,Rank (Bottom 2 Elimination),7.77,3.7,25.32,Safe,8.0,
33,2,Stephen Nedoroscik,22.0,Rank (Bottom 2 Elimination),7.68,3.73,25.32,Safe,11.0,
33,2,Ilona Maher,21.0,Rank (Bottom 2 Elimination),7.85,3.72,25.32,Safe,8.0,
33,2,Anna Delvey,17.0,Rank (Bottom 2 Elimination),8.48,3.66,25.32,Safe,3.0,
33,2,Brooks Nader,20.0,Rank (Bottom 2 Elimination),8.06,3.62,25.32,Safe,6.0,
33,2,Phaedra Parks,21.0,Rank (Bottom 2 Elimination),7.77,3.65,25.32,Safe,8.0,
33,2,Jenn Tran,19.0,Rank (Bottom 2 Elimination),8.24,3.58,25.32,Safe,4.5,
33,2,Joey Graziadei,22.0,Rank (Bottom 2 Elimination),7.71,3.68,25.32,Safe,11.0,
33,3,Eric Roberts,23.0,Rank (Bottom 2 Elimination),6.36,1.96,42.58,Eliminated,2.0,
33,3,Reginald VelJohnson,21.0,Rank (Bottom 2 Elimination),10.53,4.17,42.58,Safe,1.0,
