celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_Est_FanPct_Mean_Bayesian,week2_Est_FanPct_Mean_Bayesian,week3_Est_FanPct_Mean_Bayesian,week4_Est_FanPct_Mean_Bayesian,week5_Est_FanPct_Mean_Bayesian,week6_Est_FanPct_Mean_Bayesian,week7_Est_FanPct_Mean_Bayesian,week8_Est_FanPct_Mean_Bayesian,week9_Est_FanPct_Mean_Bayesian,week10_Est_FanPct_Mean_Bayesian,week11_Est_FanPct_Mean_Bayesian,week1_Est_FanPct_Std_Bayesian,week2_Est_FanPct_Std_Bayesian,week3_Est_FanPct_Std_Bayesian,week4_Est_FanPct_Std_Bayesian,week5_Est_FanPct_Std_Bayesian,week6_Est_FanPct_Std_Bayesian,week7_Est_FanPct_Std_Bayesian,week8_Est_FanPct_Std_Bayesian,week9_Est_FanPct_Std_Bayesian,week10_Est_FanPct_Std_Bayesian,week11_Est_FanPct_Std_Bayesian,week1_Acceptance_RatePct_Bayesian,week2_Acceptance_RatePct_Bayesian,week3_Acceptance_RatePct_Bayesian,week4_Acceptance_RatePct_Bayesian,week5_Acceptance_RatePct_Bayesian,week6_Acceptance_RatePct_Bayesian,week7_Acceptance_RatePct_Bayesian,week8_Acceptance_RatePct_Bayesian,week9_Acceptance_RatePct_Bayesian,week10_Acceptance_RatePct_Bayesian,week11_Acceptance_RatePct_Bayesian
DeMarcus Ware,Lindsay Arnold,Athlete,Alabama,United States,36,27,Eliminated Week 7,7,8.0,7.0,8.0,,8.0,7.5,8.0,,9.0,8.0,9.0,,7.0,7.0,8.0,,9.0,8.0,9.0,,8.0,9.0,9.0,,9.0,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,7.03,7.74,8.42,9.72,9.76,10.62,12.32,,,,,3.53,3.64,3.7,3.42,4.16,3.84,3.93,,,,,6.02,29.17,15.35,2.48,100.0,6.26,5.71,,,,
Nikki Glaser,Gleb Savchenko,Comedian,Ohio,United States,34,27,Eliminated Week 1,13,6.0,5.5,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,2.93,,,,,,,,,,,1.0,,,,,,,,,,,6.02,,,,,,,,,,
Bobby Bones,Sharna Burgess,Radio Personality,Arkansas,United States,38,27,1st Place,1,7.0,6.0,7.0,,7.0,6.0,6.5,,8.0,7.0,8.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,8.5,9.0,,7.5,7.5,7.5,,9.0,9.0,9.0,,,,,,,,,,10.86,11.92,12.55,13.36,14.72,15.13,17.1,22.58,28.92,,,4.31,4.47,4.53,4.34,4.96,4.69,5.09,5.31,6.35,,,6.02,29.17,15.35,2.48,100.0,6.26,5.71,13.78,100.0,,
Tinashe,Brandon Armstrong,Singer/Rapper,Kentucky,United States,25,27,Eliminated Week 4,10,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,7.39,8.07,8.73,3.31,,,,,,,,3.59,3.79,3.82,1.1,,,,,,,,6.02,29.17,15.35,2.48,,,,,,,
Alexis Ren,Alan Bersten,Social Media Personality,California,United States,21,27,4th Place,4,7.0,7.5,7.5,,8.0,8.5,8.0,,9.0,8.0,9.0,,8.0,8.0,9.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,9.0,9.0,9.5,,9.5,9.5,10.0,,9.5,9.5,9.5,,,,,,,,,,10.4,11.41,12.01,12.6,14.2,14.35,16.5,21.27,28.08,,,4.27,4.44,4.49,4.45,4.89,4.8,5.02,5.49,6.29,,,6.02,29.17,15.35,2.48,100.0,6.26,5.71,13.78,100.0,,
Joe Amabile,Jenna Johnson,TV Personality,Illinois,United States,32,27,Eliminated Week 8,6,5.0,4.0,5.0,,5.5,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,6.0,5.0,6.0,,8.0,7.0,7.0,,8.0,7.5,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,,,,,7.74,7.56,8.97,11.3,8.25,10.62,12.17,16.31,,,,2.94,3.16,3.13,2.91,3.85,3.33,3.45,3.67,,,,6.02,29.17,15.35,2.48,100.0,6.26,5.71,13.78,,,
Kate Flannery,Pasha Pashkov,Actor/Actress,Pennsylvania,United States,55,28,Eliminated Week 8,7,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,6.0,6.0,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.6666,8.6666,8.6666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7.14,7.19,8.47,9.05,9.45,7.69,11.38,9.19,,,,3.61,3.63,3.89,4.12,4.09,2.32,4.35,2.73,,,,100.0,56.71,100.0,52.79,100.0,1.56,47.99,61.73,,,
James Van Der Beek,Emma Slater,Actor/Actress,Connecticut,United States,42,28,Eliminated Week 10,5,7.0,7.0,7.0,,7.0,6.0,7.0,,8.0,7.0,8.0,,7.0,7.0,7.0,7.0,9.0,8.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.6666,10.6666,10.6666,,9.0,8.5,9.5,9.0,8.5,8.5,8.5,,0.0,0.0,0.0,,9.88,9.95,11.57,12.01,12.98,9.6,13.87,15.53,18.12,20.12,,4.18,4.17,4.48,4.45,4.71,3.34,4.79,5.06,5.39,5.15,,100.0,56.71,100.0,52.79,100.0,1.56,47.99,61.73,70.12,85.44,
Kel Mitchell,Witney Carson,Actor/Actress,Illinois,United States,41,28,2nd Place,2,6.0,5.0,5.0,,7.0,6.0,7.0,,7.0,6.0,7.0,,8.0,8.0,8.0,8.0,9.0,8.0,9.0,,9.0,8.0,9.0,,8.5,8.5,8.5,,9.6666,9.6666,10.6666,,9.0,9.0,9.5,9.5,9.5,9.5,9.5,,10.0,9.5,10.0,,7.46,7.52,8.83,8.91,9.86,10.51,11.8,12.78,14.31,17.14,21.36,3.68,3.7,3.97,4.08,4.17,2.69,4.15,4.56,4.9,5.2,5.74,100.0,56.71,100.0,52.79,100.0,1.56,47.99,61.73,70.12,85.44,100.0
Ray Lewis,Cheryl Burke,Athlete,Florida,United States,44,28,Withdrew,11,5.0,5.0,5.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,8.37,8.88,,,,,,,,,,3.87,3.85,,,,,,,,,,100.0,56.71,,,,,,,,,
Lamar Odom,Peta Murgatroyd,Athlete,New York,United States,39,28,Eliminated Week 4,10,5.0,3.0,3.0,,4.0,4.0,4.0,,4.0,4.0,4.0,,5.0,7.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.07,9.6,10.65,7.7,,,,,,,,4.02,4.01,4.32,2.37,,,,,,,,100.0,56.71,100.0,52.79,,,,,,,
Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,New York,United States,21,28,Eliminated Week 6,9,6.0,6.0,6.0,,6.0,6.0,6.0,,7.0,8.0,8.0,,7.0,8.0,8.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.88,6.24,7.04,7.17,7.83,4.27,,,,,,3.3,3.35,3.58,3.64,3.76,1.51,,,,,,100.0,56.71,100.0,52.79,100.0,1.56,,,,,
Sean Spicer,Lindsay Arnold,Politician,New York,United States,48,28,Eliminated Week 9,6,4.0,4.0,4.0,,6.0,5.0,5.0,,5.0,5.0,5.0,,5.0,6.0,5.0,5.0,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,6.0,,6.5,6.0,6.5,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,10.23,10.52,11.94,12.71,13.41,16.48,15.48,16.67,15.6,,,4.24,4.15,4.54,4.46,4.77,5.02,4.82,5.1,4.03,,,100.0,56.71,100.0,52.79,100.0,1.56,47.99,61.73,70.12,,
Mary Wilson,Brandon Armstrong,Singer/Rapper,Nevada,United States,75,28,Eliminated Week 2,12,6.0,5.0,6.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.67,4.45,,,,,,,,,,3.49,1.76,,,,,,,,,,100.0,56.71,,,,,,,,,
Lauren Alaina,Gleb Savchenko,Singer/Rapper,Georgia,United States,24,28,4th Place,4,7.0,6.0,6.0,,6.0,6.0,7.0,,6.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,8.5,8.5,9.0,9.0,9.0,,9.5,9.5,9.5,,8.78,8.89,10.32,10.46,11.55,11.11,12.48,14.71,16.37,19.56,24.49,3.96,3.95,4.26,4.36,4.47,3.09,4.57,4.8,5.46,5.71,6.02,100.0,56.71,100.0,52.79,100.0,1.56,47.99,61.73,70.12,85.44,100.0
Ally Brooke,Sasha Farber,Singer/Rapper,Texas,United States,26,28,3rd Place,3,5.0,5.0,6.0,,7.0,6.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,8.0,9.0,8.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,9.5,10.0,,10.0,10.0,10.0,,7.94,8.0,9.38,9.47,10.48,12.3,11.42,13.06,14.56,17.64,22.5,3.79,3.8,4.09,4.18,4.28,3.81,4.39,4.65,5.14,5.51,5.85,100.0,56.71,100.0,52.79,100.0,1.56,47.99,61.73,70.12,85.44,100.0
Karamo Brown,Jenna Johnson,TV Personality,Texas,United States,38,28,Eliminated Week 7,8,6.0,5.0,6.0,,7.0,5.0,7.0,,5.0,5.0,6.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,9.0,8.0,8.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.78,6.91,8.08,8.61,9.01,11.08,7.11,,,,,3.52,3.53,3.82,3.88,4.01,3.89,2.32,,,,,100.0,56.71,100.0,52.79,100.0,1.56,47.99,,,,
Hannah Brown,Alan Bersten,TV Personality,Alabama,United States,24,28,1st Place,1,7.0,7.0,6.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,9.0,7.0,9.0,,8.0,8.0,8.0,,8.5,9.0,8.5,,10.6666,9.6666,10.6666,,9.0,8.5,9.0,9.0,9.0,9.0,9.0,,10.0,9.5,9.5,,11.81,11.85,13.72,13.91,15.43,16.94,16.45,18.07,21.04,25.54,31.66,4.52,4.5,4.82,4.81,5.06,4.55,5.1,5.35,5.54,5.97,6.51,100.0,56.71,100.0,52.79,100.0,1.56,47.99,61.73,70.12,85.44,100.0
Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51,29,Eliminated Week 4,13,6.0,6.0,6.0,,6.0,6.0,6.0,,5.0,5.0,5.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.85,6.99,8.24,4.91,,,,,,,,3.54,3.54,3.77,1.64,,,,,,,,100.0,64.9,21.46,41.03,,,,,,,
Jesse Metcalfe,Sharna Burgess,Actor/Actress,California,United States,41,29,Eliminated Week 5,12,6.0,6.0,6.0,,7.0,7.0,6.0,,7.0,6.0,7.0,,7.0,7.0,7.0,,7.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.22,6.28,7.21,7.99,5.38,,,,,,,3.38,3.42,3.52,3.71,1.95,,,,,,,100.0,64.9,21.46,41.03,51.86,,,,,,
Chrishell Stause,Gleb Savchenko,Actor/Actress,Kentucky,United States,39,29,Eliminated Week 8,8,4.0,5.0,4.0,,6.0,6.0,6.0,,7.0,7.0,8.0,,7.0,8.0,7.0,,6.0,6.0,7.0,,8.0,8.0,8.0,,9.0,9.0,8.0,,9.0,9.0,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.07,7.21,7.66,8.74,9.95,10.18,10.82,8.64,,,,3.59,3.59,3.75,3.84,3.99,4.15,4.29,2.28,,,,100.0,64.9,21.46,41.03,51.86,78.86,70.0,32.88,,,
Skai Jackson,Alan Bersten,Actor/Actress,New York,United States,18,29,Eliminated Week 10,5,7.0,7.0,7.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,10.0,9.0,9.0,,8.0,8.0,8.0,,6.0,6.0,6.0,,9.0,9.0,9.0,,8.6666,9.6666,8.6666,,9.6666,9.6666,9.6666,,9.5,9.5,9.5,,0.0,0.0,0.0,,8.8,9.11,9.89,10.7,11.7,12.9,13.25,17.0,18.94,14.83,,3.97,3.92,3.94,4.29,4.43,4.58,4.72,4.83,5.38,2.96,,100.0,64.9,21.46,41.03,51.86,78.86,70.0,32.88,81.36,27.75,
Justina Machado,Sasha Farber,Actor/Actress,Illinois,United States,48,29,4th Place,4,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,8.0,,9.6666,9.6666,9.6666,,8.6666,8.6666,8.6666,,9.5,10.0,9.5,,10.0,10.0,10.0,,5.45,5.49,6.55,6.5,7.21,7.55,8.43,10.69,11.88,15.19,20.18,3.18,3.21,3.4,3.48,3.57,3.71,3.87,4.13,4.66,4.9,5.61,100.0,64.9,21.46,41.03,51.86,78.86,70.0,32.88,81.36,27.75,100.0
Charles Oakley,Emma Slater,Athlete,Ohio,United States,56,29,Eliminated Week 2,15,4.0,4.0,4.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.34,3.6,,,,,,,,,,3.15,1.62,,,,,,,,,,100.0,64.9,,,,,,,,,
Veron Davis,Peta Murgatroyd,Athlete,Washington D.C.,United States,36,29,Eliminated Week 6,11,5.0,6.0,6.0,,6.0,6.0,6.0,,8.0,7.0,7.0,,8.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.66,4.82,5.05,5.84,6.3,5.12,,,,,,2.95,2.99,3.15,3.24,3.48,2.26,,,,,,100.0,64.9,21.46,41.03,51.86,78.86,,,,,
Johnny Weir,Britt Stewart,Athlete,Pennsylvania,United States,36,29,Eliminated Week 10,6,6.0,6.0,6.0,,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,10.0,10.0,9.0,,7.0,8.0,7.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,9.5,9.5,9.5,,0.0,0.0,0.0,,5.62,5.75,6.06,6.7,7.19,8.05,8.47,10.6,12.04,15.44,,3.22,3.24,3.43,3.52,3.67,3.8,3.95,4.3,4.62,5.38,,100.0,64.9,21.46,41.03,51.86,78.86,70.0,32.88,81.36,27.75,
Nev Schulman,Jenna Johnson,Producer,New York,United States,35,29,2nd Place,2,7.0,7.0,6.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,9.0,9.0,,9.0,9.0,8.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,9.6666,9.6666,9.6666,,10.0,10.0,10.0,,10.0,10.0,10.0,,5.45,5.47,5.88,6.5,6.96,7.59,8.21,10.31,12.09,13.63,20.18,3.18,3.21,3.4,3.48,3.62,3.7,3.89,4.26,4.48,4.92,5.62,100.0,64.9,21.46,41.03,51.86,78.86,70.0,32.88,81.36,27.75,100.0
AJ McLean,Cheryl Burke,Singer/Rapper,Florida,United States,42,29,Eliminated Week 9,7,6.0,6.0,6.0,,7.0,6.0,6.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,7.6666,8.6666,8.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.1,5.13,5.75,6.04,6.73,7.03,7.91,10.56,9.55,,,3.08,3.12,3.27,3.36,3.47,3.6,3.76,4.31,3.25,,,100.0,64.9,21.46,41.03,51.86,78.86,70.0,32.88,81.36,,
Nelly,Daniella Karagach,Singer/Rapper,Texas,United States,45,29,3rd Place,3,5.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,6.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.5,9.0,9.5,,9.5,9.5,9.5,,10.53,10.6,11.45,13.01,14.03,15.16,15.78,20.17,22.61,25.98,37.56,4.29,4.28,4.24,4.54,4.81,4.97,5.06,5.28,5.67,5.51,6.78,100.0,64.9,21.46,41.03,51.86,78.86,70.0,32.88,81.36,27.75,100.0
Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,,Canada,35,29,1st Place,1,6.0,7.0,7.0,,7.0,8.0,7.0,,8.0,7.0,8.0,,9.0,8.0,8.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,7.0,9.0,8.0,,9.0,10.0,9.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,10.0,10.0,10.0,,6.0,6.05,6.49,7.17,7.76,8.38,9.42,12.02,12.89,14.93,22.08,3.33,3.36,3.53,3.65,3.79,3.89,4.14,4.22,4.75,5.06,5.81,100.0,64.9,21.46,41.03,51.86,78.86,70.0,32.88,81.36,27.75,100.0
Carole Baskin,Pasha Pashkov,TV Personality,Texas,United States,59,29,Eliminated Week 3,14,4.0,4.0,3.0,,6.0,5.0,5.0,,5.0,4.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.07,10.24,5.68,,,,,,,,,4.21,4.15,1.62,,,,,,,,,100.0,64.9,21.46,,,,,,,,
Monica Aldama,Valentin Chmerkovskiy,TV Personality,Alabama,United States,48,29,Eliminated Week 7,10,6.0,7.0,6.0,,5.0,6.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,9.0,8.0,,9.0,9.0,9.0,,7.0,8.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.22,5.52,5.87,6.19,6.64,7.2,6.01,,,,,3.12,3.19,3.3,3.4,3.54,3.64,2.27,,,,,100.0,64.9,21.46,41.03,51.86,78.86,70.0,,,,
Jeannie Mai,Brandon Armstrong,TV Personality,California,United States,41,29,Withdrew,9,6.0,6.0,6.0,,6.0,6.0,6.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,9.0,,8.0,9.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.63,7.73,8.23,9.71,10.15,10.85,11.7,,,,,3.72,3.71,3.88,3.94,4.16,4.32,4.4,,,,,100.0,64.9,21.46,41.03,51.86,78.86,70.0,,,,
Martin Kove,Britt Stewart,Actor/Actress,New York,United States,75,30,Eliminated Week 2,15,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.17,3.38,,,,,,,,,,3.1,1.54,,,,,,,,,,100.0,62.64,,,,,,,,,
Brian Austin Green,Sharna Burgess,Actor/Actress,California,United States,48,30,Eliminated Week 4,13,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,,6.5,6.0,7.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.56,6.87,8.0,4.76,,,,,,,,3.47,3.46,3.41,1.76,,,,,,,,100.0,62.64,13.55,51.66,,,,,,,
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,,9.0,9.5,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.5,9.5,9.5,9.5,10.5,10.5,10.5,10.5,8.5,9.5,9.0,9.0,0.0,0.0,0.0,0.0,,,,,6.15,6.21,6.18,6.99,7.66,9.39,9.67,10.62,11.47,,,3.36,3.39,3.33,3.61,3.33,4.01,4.17,4.38,3.2,,,100.0,62.64,13.55,51.66,6.44,57.36,83.88,66.06,64.78,,
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,,7.0,6.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.1,6.44,7.14,7.37,,,,,,,,3.35,3.39,3.23,3.63,,,,,,,,100.0,62.64,13.55,51.66,,,,,,,
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,6.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.66,4.72,4.83,5.57,8.39,7.46,6.65,,,,,2.95,2.98,2.85,3.21,3.57,3.76,2.68,,,,,100.0,62.64,13.55,51.66,6.44,57.36,83.88,,,,
Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,30,Eliminated Week 9,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,8.5,8.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,10.0,9.0,9.5,9.0,0.0,0.0,0.0,0.0,,,,,6.04,6.1,6.39,6.88,7.57,8.95,9.72,10.49,14.54,,,3.33,3.36,3.22,3.59,3.29,3.95,4.16,4.35,4.87,,,100.0,62.64,13.55,51.66,6.44,57.36,83.88,66.06,64.78,,
Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,30,1st Place,1,7.0,4.0,5.0,5.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,,8.5,6.5,8.5,8.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,9.5,7.5,8.5,8.5,9.0,8.0,9.0,9.0,9.5,9.0,10.0,9.0,10.0,10.0,10.0,10.0,,,,,6.67,6.77,8.08,7.72,10.99,9.44,10.51,11.87,15.47,21.17,,3.49,3.5,3.44,3.68,4.2,4.14,4.29,4.7,4.96,5.72,,100.0,62.64,13.55,51.66,6.44,57.36,83.88,66.06,64.78,100.0,
Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.5,6.5,7.5,7.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,9.5,9.5,10.0,10.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5,9.5,9.5,9.5,,,,,6.36,6.56,8.05,7.59,10.08,9.32,10.0,11.52,15.25,20.62,,3.42,3.42,3.64,3.63,3.58,4.02,4.21,4.39,5.16,5.65,,100.0,62.64,13.55,51.66,6.44,57.36,83.88,66.06,64.78,100.0,
Melanie C,Gleb Savchenko,Singer/Rapper,,England,47,30,Eliminated Week 5,11,7.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,,8.0,8.0,8.5,8.5,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.99,5.02,5.12,5.77,3.1,,,,,,,3.05,3.08,2.96,3.31,1.21,,,,,,,100.0,62.64,13.55,51.66,6.44,,,,,,
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,6.0,5.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.94,7.01,7.78,7.94,9.52,9.79,10.69,9.36,,,,3.56,3.58,3.43,3.76,3.52,4.2,4.35,2.96,,,,100.0,62.64,13.55,51.66,6.44,57.36,83.88,66.06,,,
